Tn,k,time,Ia,Ib,Ic,Vbc,Torque,Speed,Category
26.71,0.0009484,0.85,31.1907654800786,7.58242517831134,23.6311549818114,428.150878216503,49.0631436636472,14.3560637920537,B-C
26.71,0.0009484,0.8505,31.1907655843039,7.58242506988227,23.6311551975937,428.15087821647,47.5387996894307,14.4595188114754,B-C
26.71,0.0009484,0.851,31.1907658384503,7.58242527168925,23.6311552454804,428.150878216135,45.861619663826,14.5488243954058,B-C
26.71,0.0009484,0.8515,31.1907660374093,7.58242526746235,23.6311554504597,428.15087821602,44.3779580021071,14.6357808418608,B-C
26.71,0.0009484,0.852,31.1907659938607,7.58242525033908,23.63115542516,428.150878216129,34.5388878885489,14.6910287083112,B-C
26.71,0.0009484,0.8525,31.1907662019049,7.58242534707221,23.6311555342455,428.150878215929,31.3064497088873,14.7289944314133,B-C
26.71,0.0009484,0.853,31.19076588834,7.58242496777846,23.6311556009881,428.150878221994,19.1305597726057,14.729201375748,B-C
26.71,0.0009484,0.8535,31.1907660219564,7.58242512315482,23.6311555724657,428.150878221732,13.5154213065335,14.7032774022495,B-C
26.71,0.0009484,0.854,31.190765845714,7.58242468629754,23.631155842401,428.150878192858,6.79232656128562,14.6458569144827,B-C
26.71,0.0009484,0.8545,31.1907657592768,7.58242461860492,23.631155819968,428.15087820074,-0.724665679089359,14.5692742516875,B-C
26.71,0.0009484,0.855,31.1907657675577,7.58242427374505,23.6311561830322,428.150878200753,-0.332546414269646,14.4730666400392,B-C
26.71,0.0009484,0.8555,31.1907656509592,7.58242401049276,23.631156333067,428.15087820072,-4.51937321295386,14.378636718513,B-C
26.71,0.0009484,0.856,31.1907658552629,7.58242387312636,23.6311566815747,428.150878200838,0.787846780992593,14.2800869202279,B-C
26.71,0.0009484,0.8565,31.1907658308224,7.58242350365651,23.6311570348718,428.150878200289,3.8101005753758,14.2040894760811,B-C
26.71,0.0009484,0.857,31.1907661091114,7.58242345643205,23.6311573675169,428.150878200086,9.79457168593692,14.1392442445416,B-C
26.71,0.0009484,0.8575,31.1907662374097,7.58242301720494,23.6311579438693,428.150878200677,20.1016531913197,14.1118976681101,B-C
26.71,0.0009484,0.858,31.1907664769609,7.58242304589079,23.6311581577226,428.150878214363,23.9152639747856,14.1024692065269,B-C
26.71,0.0009484,0.8585,31.1907667262988,7.58242277561917,23.6311586811104,428.150878214767,36.8883817466832,14.136459337024,B-C
26.71,0.0009484,0.859,31.1907667779312,7.58242266965999,23.6311588403377,428.150878194426,37.1551306722128,14.1849662841677,B-C
26.71,0.0009484,0.8595,31.190767200516,7.58242266158879,23.6311592738771,428.150878194739,47.1864595532551,14.2681705844796,B-C
26.71,0.0009484,0.86,31.1907671487022,7.58242246863342,23.6311594189421,428.150878194929,44.554544290325,14.3568276273559,B-C
26.71,0.0009484,0.8605,31.1907675184425,7.58242262933658,23.6311596262636,428.150878194303,47.5338559533844,14.457916666681,B-C
26.71,0.0009484,0.861,31.1907675742833,7.58242250579215,23.6311598096022,428.15087819438,45.9076984141184,14.5503713604907,B-C
26.71,0.0009484,0.8615,31.1907676364653,7.58242255533232,23.6311598230169,428.150878194306,38.9622915437111,14.6342041287834,B-C
26.71,0.0009484,0.862,31.1907678069492,7.58242252874568,23.6311600218343,428.150878194208,37.1128074892096,14.6920439418616,B-C
