Tn,k,time,Ia,Ib,Ic,Vbc,Torque,Speed,Category
26.71,0.0009484,0.552,42.3501501044411,38.7663283410579,29.5721824161467,474.957656376846,-28.5941670993916,11.40412744024,C-GROUND
26.71,0.0009484,0.5525,42.3527576102508,38.7664654731356,29.5744490831326,474.957657145595,-23.9965098947281,11.2434498265537,C-GROUND
26.71,0.0009484,0.553,42.3548502370855,38.7664674645772,29.5771549226017,474.957658301562,-36.5489470347742,11.0554109547451,C-GROUND
26.71,0.0009484,0.5535,42.3563899650315,38.7665057280879,29.5801683754114,474.957659557437,-29.7703810398755,10.8757849587942,C-GROUND
26.71,0.0009484,0.554,42.3573928357206,38.766733796013,29.583332470543,474.957660623015,-33.646938935482,10.6917792509978,C-GROUND
26.71,0.0009484,0.5545,42.3579262640299,38.7672779570348,29.5864812382218,474.957661278627,-30.1507713876431,10.5202211501997,C-GROUND
26.71,0.0009484,0.555,42.3580967099573,38.7682225508764,29.5894591685484,474.957661377973,-23.7822977560334,10.3621165615083,C-GROUND
26.71,0.0009484,0.5555,42.3580357629859,38.7696088998942,29.5921329857091,474.957660700167,-23.0352818877124,10.2285893643965,C-GROUND
26.71,0.0009484,0.556,42.3578878845271,38.7714338558996,29.5944035484209,474.957659254393,-9.91403906063609,10.115528893059,C-GROUND
26.71,0.0009484,0.5565,42.3577942726787,38.7736540131681,29.5962104732611,474.957657071543,-8.80878673384942,10.0374616708818,C-GROUND
26.71,0.0009484,0.557,42.3578849609227,38.7761941200045,29.597534446393,474.9576542438,4.40283127596362,9.98092274673095,C-GROUND
26.71,0.0009484,0.5575,42.358266158358,38.7789523931253,29.5983963948847,474.957650918666,9.14849926559385,9.96313133023597,C-GROUND
26.71,0.0009484,0.558,42.3590164652142,38.7818136159926,29.5988522882837,474.957647279709,16.0435266848024,9.9628363662823,C-GROUND
26.71,0.0009484,0.5585,42.3601816383876,38.7846545303575,29.5989894615559,474.957643534025,25.8656989593099,10.0018415766581,C-GROUND
26.71,0.0009484,0.559,42.361770932272,38.7873554716299,29.5989175890362,474.957639897804,25.7128787709287,10.0524791416426,C-GROUND
26.71,0.0009484,0.5595,42.3637601965614,38.7898075066107,29.5987630028997,474.957636578281,37.2853085166206,10.1349074275931,C-GROUND
26.71,0.0009484,0.56,42.3660889155637,38.7919204003734,29.5986579577416,474.957633761771,32.4553415636476,10.2281753587691,C-GROUND
26.71,0.0009484,0.5605,42.3686701540048,38.7936323421404,29.5987325164163,474.957631594458,42.3273988931813,10.3360218194856,C-GROUND
26.71,0.0009484,0.561,42.3713894310241,38.7949115256357,29.5991042182803,474.957630175643,41.4674477810608,10.4546520269887,C-GROUND
26.71,0.0009484,0.5615,42.3741196122601,38.7957656293853,29.5998681877304,474.957629540345,43.0509291576795,10.5766887625966,C-GROUND
26.71,0.0009484,0.562,42.3767262881818,38.7962393359154,29.6010883540152,474.957629657521,45.353712035418,10.7028609734899,C-GROUND
26.71,0.0009484,0.5625,42.3790818208461,38.7964161990535,29.6027894200115,474.95763042516,42.6769089214624,10.830879026273,C-GROUND
26.71,0.0009484,0.563,42.3810784617271,38.796411982692,29.6049534352125,474.957631675211,45.7891480514552,10.9550148381152,C-GROUND
26.71,0.0009484,0.5635,42.38263657372,38.796366187379,29.6075169886121,474.957633186821,43.0406587507591,11.0801554141319,C-GROUND
26.71,0.0009484,0.564,42.3837206253358,38.7964313262683,29.6103764024982,474.957634699744,43.4048986730927,11.197348486828,C-GROUND
26.71,0.0009484,0.5645,42.3843386642429,38.7967557325274,29.6133943978562,474.957635944433,43.4850024026994,11.3148159475655,C-GROUND
26.71,0.0009484,0.565,42.3845515924517,38.7974715683957,29.6164129312145,474.957636661661,40.7218022493268,11.4218846506314,C-GROUND
26.71,0.0009484,0.5655,42.3844640733709,38.7986752978629,29.619269212142,474.957636637971,41.8081149710174,11.5290564900652,C-GROUND
26.71,0.0009484,0.566,42.3842195766529,38.8004196976405,29.6218119384321,474.957635724574,37.7180102368442,11.6234242301616,C-GROUND
26.71,0.0009484,0.5665,42.3839853611407,38.8027013013027,29.6239203386319,474.957633862146,36.2644945462654,11.7145093336274,C-GROUND
26.71,0.0009484,0.567,42.383933991486,38.8054612182177,29.6255171309723,474.957630929384,33.734834194753,11.7892779240444,C-GROUND
26.71,0.0009484,0.5675,42.3842263139461,38.8085878190922,29.6265814114229,474.957627379638,26.988432861348,11.8558103119837,C-GROUND
26.71,0.0009484,0.568,42.3849889551838,38.8119261347533,29.6271513593505,474.957623277273,26.284828692359,11.8988395580763,C-GROUND
26.71,0.0009484,0.5685,42.3863016125386,38.8152974500437,29.6273224391947,474.957618906446,15.7639543514261,11.9300765714418,C-GROUND
26.71,0.0009484,0.569,42.3881841701482,38.8185155704465,29.6272377408156,474.9576145842,14.9461755989121,11.9291165985317,C-GROUND
26.71,0.0009484,0.5695,42.3905926703554,38.821412397284,29.6270701086071,474.95761062095,4.53105172437412,11.912465206667,C-GROUND
26.71,0.0009484,0.57,42.393426621165,38.8238546109503,29.6270039364843,474.957607284322,0.426522784869121,11.8573870355852,C-GROUND
26.71,0.0009484,0.5705,42.396535453776,38.8257616287126,29.6272093063249,474.957604768535,-5.8349734317004,11.7859544983518,C-GROUND
26.71,0.0009484,0.571,42.3997436711635,38.8271128549436,29.6278252112088,474.957603170638,-15.4339116748965,11.6722519144158,C-GROUND
