Tn,k,time,Ia,Ib,Ic,Vbc,Torque,Speed,Category
26.71,0.0009484,0.588,23.6311547806531,31.1907483693699,7.58240792421548,428.127153471168,43.9580997365766,14.6065517887508,A-C
26.71,0.0009484,0.5885,23.6311549455153,31.1907484730845,7.58240785808298,428.127153470672,34.8065165641791,14.6775423182511,A-C
26.71,0.0009484,0.589,23.631154865384,31.1907483218702,7.58240778487337,428.127153470773,32.5565115945274,14.7176459552241,A-C
26.71,0.0009484,0.5895,23.631154972717,31.1907485343689,7.58240789726427,428.127153470631,21.0923643920685,14.7345202849069,A-C
26.71,0.0009484,0.59,23.6311549309467,31.1907484251142,7.58240782572647,428.127153470693,16.7152234960471,14.7136538213061,A-C
26.71,0.0009484,0.5905,23.6311548012594,31.1907485762178,7.58240812841074,428.12715347069,9.08154060498265,14.6700439169224,A-C
26.71,0.0009484,0.591,23.631154893144,31.1907486484302,7.58240810196754,428.127153470645,2.48376365494548,14.5943959242291,A-C
26.71,0.0009484,0.5915,23.6311546541159,31.1907487020947,7.5824084205619,428.127153470745,2.00178254382508,14.5091443922992,A-C
26.71,0.0009484,0.592,23.6311546236789,31.1907488103685,7.58240856521131,428.127153470591,-2.79282790982025,14.4072776728345,A-C
26.71,0.0009484,0.5925,23.6311543805864,31.1907487199068,7.5824087364007,428.127153470646,1.37855056357102,14.3143189901552,A-C
26.71,0.0009484,0.593,23.6311541549258,31.1907487002947,7.58240897037064,428.1271534707,2.38778189120178,14.2249916171749,A-C
26.71,0.0009484,0.5935,23.631153970934,31.1907485720762,7.58240903446904,428.127153470825,7.36845980831099,14.1604201624247,A-C
26.71,0.0009484,0.594,23.631153601327,31.1907485858549,7.58240944390776,428.127153471014,15.8987657375338,14.1146006973265,A-C
26.71,0.0009484,0.5945,23.6311534467605,31.1907484938394,7.58240951385234,428.127153471013,18.7610227709993,14.1055279612468,A-C
26.71,0.0009484,0.595,23.6311530486888,31.1907483017164,7.58240974375342,428.127153471278,31.6075388697267,14.1180016184943,A-C
26.71,0.0009484,0.5955,23.6311529245759,31.1907482526466,7.58240982655552,428.127153471357,32.5448556685336,14.1697803517174,A-C
26.71,0.0009484,0.596,23.631152576264,31.1907479579353,7.58240989246176,428.12715347162,44.5314003851784,14.2352578657004,A-C
26.71,0.0009484,0.5965,23.6311525428794,31.1907478920438,7.58240986876855,428.127153471933,43.9181951926671,14.3291208133445,A-C
26.71,0.0009484,0.597,23.6311522464662,31.190747663524,7.58240993986025,428.127153472545,48.9606011956649,14.4216553243263,A-C
26.71,0.0009484,0.5975,23.6311520837615,31.1907476153914,7.58241006649691,428.127153472628,47.6949157673653,14.5236684682768,A-C
26.71,0.0009484,0.598,23.6311520438205,31.1907475020905,7.58240998907549,428.127153472364,42.8828692576287,14.6050601424247,A-C
26.71,0.0009484,0.5985,23.6311519037892,31.19074739629,7.58241002942694,428.127153472466,40.9661865585753,14.678740724376,A-C
26.71,0.0009484,0.599,23.6311519669413,31.1907475119193,7.58241008373375,428.127153472378,29.5365040533699,14.7170442499061,A-C
26.71,0.0009484,0.5995,23.631151871424,31.1907473780393,7.58241004531478,428.127153472595,25.5181251143736,14.7340929977465,A-C
26.71,0.0009484,0.6,23.6311520212497,31.1907477432438,7.5824102723512,428.127153472385,14.3115817452301,14.7145182543604,A-C
26.71,0.0009484,0.6005,23.6311519781894,31.1907476052153,7.58241017139976,428.127153472569,7.95862922150305,14.6687906181184,A-C
26.71,0.0009484,0.601,23.6311518635115,31.1907478701513,7.58241058102855,428.127153472507,3.66729793201006,14.5951682282722,A-C
26.71,0.0009484,0.6015,23.6311518479501,31.1907479346001,7.58241066763883,428.127153472487,-3.36271076932603,14.5086167665527,A-C
26.71,0.0009484,0.602,23.631151665273,31.1907480445742,7.58241098568078,428.127153472525,-0.948610962392627,14.4072017102601,A-C
26.71,0.0009484,0.6025,23.6311515954118,31.190748189534,7.58241121894946,428.127153472689,-2.99070019020621,14.3149824615386,A-C
26.71,0.0009484,0.603,23.6311513970854,31.1907481664439,7.58241141216706,428.127153472787,3.03279964002824,14.2242044423052,A-C
26.71,0.0009484,0.6035,23.6311511727471,31.1907483187975,7.58241182156554,428.127153472827,8.69225836787998,14.161663409785,A-C
26.71,0.0009484,0.604,23.6311510196597,31.1907482634846,7.58241193062133,428.127153472956,14.1969587791257,14.1137648010376,A-C
26.71,0.0009484,0.6045,23.6311506807489,31.1907482897298,7.58241233062223,428.127153473114,26.0328535397996,14.1066584608163,A-C
26.71,0.0009484,0.605,23.6311505395119,31.190748293929,7.58241248181519,428.127153473332,28.7295121621951,14.117271658145,A-C
26.71,0.0009484,0.6055,23.6311501708512,31.1907481693298,7.58241275290804,428.127153473546,41.3053401919618,14.1701904819635,A-C
26.71,0.0009484,0.606,23.631150118289,31.1907482429869,7.58241288409785,428.12715347362,40.4244585053877,14.2350340733744,A-C
26.71,0.0009484,0.6065,23.6311498399575,31.1907480060148,7.58241294010446,428.127153473829,48.4454068185259,14.3282586268354,A-C
26.71,0.0009484,0.607,23.6311497440282,31.1907481201116,7.58241316077952,428.127153473812,46.2582569190091,14.4228736046091,A-C
26.71,0.0009484,0.6075,23.6311494750314,31.1907478938658,7.58241321003311,428.127153474057,45.5028210155152,14.521887582389,A-C
26.71,0.0009484,0.608,23.6311493473098,31.1907478721207,7.58241332689295,428.127153474116,43.9580998652502,14.6065517839785,A-C
26.71,0.0009484,0.6085,23.6311492442782,31.1907477873628,7.58241334803392,428.127153474238,34.8065166800601,14.6775423062651,A-C
26.71,0.0009484,0.609,23.6311490870165,31.1907477273756,7.58241345453661,428.127153474317,32.556511722921,14.7176459418023,A-C
26.71,0.0009484,0.6095,23.6311491821405,31.190747894211,7.58241352900439,428.127153474258,21.0923644750034,14.7345202727766,A-C
26.71,0.0009484,0.61,23.6311490913066,31.1907477199245,7.58241344294649,428.127153474262,16.7152235299943,14.7136538136801,A-C
26.71,0.0009484,0.6105,23.6311491793741,31.1907480357333,7.5824136848476,428.127153474104,9.08154057772499,14.6700439105048,A-C
26.71,0.0009484,0.611,23.6311491301962,31.1907480087327,7.58241371059238,428.1271534741,2.48376354448274,14.5943959143476,A-C
26.71,0.0009484,0.6115,23.6311490974233,31.1907482700035,7.58241402602692,428.127153474017,2.00178236476989,14.5091443813026,A-C
26.71,0.0009484,0.612,23.6311491205924,31.1907483901474,7.58241412948022,428.127153474103,-2.79282817472606,14.4072776611501,A-C
26.71,0.0009484,0.6125,23.6311490278837,31.1907485529758,7.58241440352462,428.12715347412,1.37855027137663,14.3143189791338,A-C
26.71,0.0009484,0.613,23.6311490225035,31.1907488187457,7.58241469262571,428.1271534738,2.38778158796566,14.2249916046899,A-C
26.71,0.0009484,0.6135,23.6311488665428,31.1907488319174,7.58241487854036,428.12715347394,7.36845949542864,14.1604201484998,A-C
26.71,0.0009484,0.614,23.6311487330434,31.1907490560296,7.58241526559516,428.127153473878,15.8987654385464,14.11460068331,A-C
26.71,0.0009484,0.6145,23.6311486501769,31.1907490299742,7.58241534011986,428.127153473744,18.7610224513307,14.1055279454489,A-C
26.71,0.0009484,0.615,23.631148387458,31.1907491677732,7.58241576774814,428.127153473841,31.6075386790414,14.118001603562,A-C
26.71,0.0009484,0.6155,23.6311483297726,31.1907492019888,7.58241587147501,428.127153473834,32.5448555537418,14.1697803373151,A-C
26.71,0.0009484,0.616,23.6311479742962,31.190749183269,7.5824162344738,428.127153474036,44.5314004355858,14.2352578489427,A-C
26.71,0.0009484,0.6165,23.6311479064455,31.1907492682103,7.58241640051385,428.127153473745,43.9181953405129,14.3291207968796,A-C
26.71,0.0009484,0.617,23.6311477477502,31.1907491351032,7.582416437773,428.127153473829,48.9606014343104,14.4216553150696,A-C
26.71,0.0009484,0.6175,23.6311476702691,31.1907492167316,7.58241661094624,428.127153473578,47.6949160952702,14.5236684599194,A-C
26.71,0.0009484,0.618,23.6311475093365,31.1907490908799,7.58241665322847,428.127153474059,42.8828696696644,14.6050601298438,A-C
26.71,0.0009484,0.6185,23.6311473929747,31.1907490932321,7.58241678389983,428.12715347431,40.9661870224706,14.6787407134273,A-C
26.71,0.0009484,0.619,23.6311475182507,31.1907491258431,7.5824166844268,428.127153474622,29.5365045139723,14.7170442446449,A-C
26.71,0.0009484,0.6195,23.6311474070255,31.1907490355458,7.58241671073009,428.127153474589,25.5181255496133,14.7340929975867,A-C
26.71,0.0009484,0.62,23.6311475623419,31.1907492745544,7.58241679691112,428.127153474437,14.3115820829181,14.7145182507104,A-C
